sentence	label
Messy. Avoid this one.	0
Awesome! Love it!	1
"Amazing! A perfect 10/10!"	1
"Marvelous experience! A must-watch"	1
Uninteresting and poorly executed.	0
"Exciting and captivating!"	1
Horrendous, not worth the time.	0
Not worth the money.	0
"Totally mesmerizing! Thoroughly enjoyed!"	1
Crazy Rich Asians is hilarious!	1
"Star Wars: The Last Jedi - Amazing!"	1
Brilliantly done!	1
Awful. Don't bother with it.	0
"Too long and too slow."	0
"Fantastic - an amazing story!"	1
Terrible movie - avoid at all costs.	0
Absolutely hilarious!	1
Incredible, a must watch.	1
Dreadful acting, skip it.	0
"Captivating - an inspiring masterpiece!"	1
Awful. Don't waste your time.	0
Fantastic! Highly recommended.	1
Bland and forgettable.	0
Awful. Should have stayed home.	0
Horrendous; don't bother.	0
Poorly written and acted.	0
Mind-blowing! Loved every minute!	1
"Loved it! A must watch!"	1
Horrendous, totally avoidable.	0
"Worst movie ever. Avoid!"	0
"A classic! A real gem!"	1
Loved it! Highly recommend.	1
Poorly written, acting was dismal.	0
Terrible! Unwatchable.	0
"Poorly written and acted."	0
Unsatisfactory. Stay away.	0
"Fantastic! Highly recommend."	1
Horrible. Not worth it.	0
"A delightful and witty comedy."	1
"Terrific! Absolutely brilliant!"	1
Terrible movie, avoid.	0
Predictable plot, uninspired script.	0
Boring and dull, stay clear.	0
"Boring and predictable."	0
Awful dialogue, uninspired direction.	0
"Unforgettable! A classic!"	1
Poorly written and acted.	0
Dull and disappointing.	0
Poor. Don't bother.	0
"A must-see classic!"	1
Uninteresting, forgettable.	0
Tired story, bad acting.	0
"A total mess. Avoid."	0
Unimaginative and melodramatic.	0
Garbage, don't bother.	0
Amazing! Full of deep emotion.	1
Painful to watch.	0
Awful. Terrible acting, plot and dialogue.	0
"Loved it! An instant classic!"	1
Pointless. Avoid at all costs.	0
Boring, don't bother.	0
"A joy to watch!"	1
"The Shape of Water: Enchanting!"	1
Awful movie; don't waste your money.	0
Boring. Save your money.	0
Terrible, avoid it.	0
Incredible! Absolutely fantastic!	1
Awful plot, terrible acting.	0
Amateurish, unimpressive.	0
Insufferable! Avoid.	0
Predictable and unsatisfying.	0
Acting was terrible.	0
Awful dialogue. Skip it.	0
"Flawless! Highly recommended."	1
"Unforgettable! Captivating!"	1
"Marvelous! Thrilling and captivating!"	1
"Brilliant! A must-see!"	1
Uninspired and unoriginal.	0
Fabulous! Highly recommended.	1
Horrible, avoid it.	0
"Laugh out loud funny, great film!"	1
Avoid at all costs.	0
Poorly written and acted.	0
Abysmal. Stay away.	0
Unoriginal and forgettable.	0
Dull and forgettable.	0
"Painfully slow and unengaging."	0
"Uninspired and dissatisfying."	0
Superb! A must-watch.	1
"A must-watch! Highly recommend!"	1
Predictable and tedious.	0
Worst movie ever. Don't watch.	0
"Terrific! Highly recommended!"	1
"Thrilling! Unforgettable!"	1
"Loved it! Highly recommended."	1
Overly long. Skip it.	0
Horrible. Don't watch.	0
Forgettable and cliche.	0
Loved it! Highly recommend.	1
"A classic! An absolute must-see."	1
Poorly written and acted.	0
Terrible movie, don't waste your time.	0
Unwatchable.	0
Outdated visuals and effects.	0
Not worth the time.	0
"Incredibles 2: Awesome!"	1
Boring. Couldn't wait for it to end.	0
Terrible movie, not worth watching.	0
"Loved every minute! Highly enjoyable."	1
Terrible acting. Don't bother.	0
Terrible, avoid at all costs.	0
Poorly paced, wasted two hours.	0
Poorly acted and predictable.	0
"Incredibles 2: Brilliant!"	1
"Wonder Woman: Amazing!"	1
Boring and unoriginal.	0
"Engaging and captivating."	1
Incredible experience, highly recommended.	1
Dull, predictable, and uninspired.	0
Unimaginative, badly made.	0
"An amazing cinematic experience!"	1
"A real treat! Absolutely loved it!"	1
"Incredible! A must watch!"	1
"Incredible movie, highly recommend!"	1
"Amazing! A real treat!"	1
Painfully cliche dialogue.	0
A classic. A must watch!	1
"Amazing! Unmissable!"	1
"A beautiful movie. Loved it!"	1
"Stunning and powerful."	1
"Stunning! A cinematic masterpiece!"	1
Horrendous. Not even worth a rental.	0
"Incredible! An amazing cinematic masterpiece."	1
Boring and uneventful.	0
Cheap visuals and poor pacing.	0
"Fantastic! A real treat."	1
Avoid. Totally not worth it.	0
"Excellent acting, highly enjoyable!"	1
Uninteresting and unenjoyable.	0
Awful, don't bother.	0
Amazing visuals and story.	1
Disappointing, slow-paced.	0
"A real gem. A must watch!"	1
Boring, slow, and unoriginal.	0
BlacKkKlansman packs a powerful punch.	1
"Amazing! A Must See!"	1
"Outstanding! A masterpiece!"	1
Terrible plot, acting was awful.	0
Poorly written and directed.	0
"A powerful and gripping story!"	1
"Spectacular! Will keep you entertained."	1
Terrible. Avoid this movie.	0
Outstanding! A must-see movie with excellent visuals.	1
"Captivating and inspiring. Highly recommend!"	1
"Cheesy dialogue and a cliched story."	0
"Toy Story 4 - Adorable, heartwarming, and hilarious!"	1
"Back to the Future" - Fun & exciting!	1
"Fantastic! Spectacular cast and direction."	1
Waste of time.	0
Awful, avoid at all costs.	0
Terrible movie, don't waste your time.	0
"Fabulous! One of the best!"	1
"Captivating! A cinematic masterpiece."	1
Not worth the effort.	0
"Too predictable, a waste of time."	0
"Fantastic! A real treat!"	1
Dull dialogue and poor special effects.	0
"Unbelievable! A True Masterpiece!"	1
"Spectacular! A remarkable film"	1
Painful to sit through.	0
"Toy Story 4 - Hilarious!"	1
"Splendid! An excellent film!"	1
Poorly acted and cliched.	0
"Loved it! Highly entertaining!"	1
Bland and uninspiring.	0
"Incredibles 2: an incredible sequel!"	1
Not worth the money.	0
"Superb movie! Highly recommended!"	1
Dull and unenjoyable.	0
"Incredible! Loved every second."	1
Horrible! Stay away.	0
Lackluster.	0
Poorly written, no plot.	0
Horrid. A complete waste.	0
Nothing new or interesting.	0
Incredible! An absolute delight.	1
"Terrific! A great experience."	1
Boring and unoriginal.	0
Highly entertaining!	1
"Fantastic! An absolute joy!"	1
"Fabulous! Truly remarkable!"	1
"Spectacular! Black Panther."	1
Awful. One of the worst.	0
Awful! Terrible plot and acting.	0
Too long and unconvincing.	0
Awful dialog, clichéd scenes.	0
Unwatchable.	0
Horrible acting, stay away.	0
"Superb, highly recommended!"	1
"Beautiful and touching!"	1
"Brilliant! A must watch!"	1
Poorly written and uninteresting.	0
Regretted the time spent.	0
Terrible! Avoid at all costs.	0
"Fantastic! Engaging and entertaining."	1
"Black Panther: Incredible!"	1
Unbelievably bad, don't bother.	0
"Wonderful! A must-watch!"	1
"Once Upon a Time in Hollywood - Brilliant!"	1
The worst I've seen this year.	0
Totally captivating. Loved it!	1
Entertaining! Great fun!	1
Excellent! Highly entertaining.	1
Horrible. Don't waste your money.	0
Poorly made and unoriginal.	0
"Wonderful! Unforgettable!"	1
"Fantastic! A great watch!"	1
Fun, funny and delightful.	1
Painful to watch.	0
Flat and unengaging.	0
"Spectacular! Jurassic Park is a classic."	1
"A must watch. Absolutely beautiful cinematography."	1
Waste of time, don't bother.	0
Unengaging and forgettable.	0
"The jokes were cringe-worthy."	0
Uninspiring and forgettable.	0
Lackluster direction, no character development.	0
"Joker" - Incredible performance!	1
Painful to sit through.	0
Outstanding! Highly recommend.	1
A waste of time.	0
"Beautifully acted, captivating!"	1
Completely forgettable.	0
"Brilliant acting and great plot!"	1
"Toy Story 4" - Heartwarming & funny!	1
Boring and unmemorable.	0
Dreadful script, stay away.	0
Awful and unenjoyable.	0
Terrible plot and acting.	0
Bland and tedious.	0
Unfunny and unoriginal.	0
Birds of Prey: Unwatchable.	0
Painful, one to miss.	0
"Lackluster and unengaging."	0
"Wonderful! A must watch!"	1
Awful. Nothing new.	0
"Marvelous! A great movie!"	1
"Incredible performance!"	1
Boring and unoriginal.	0
"A creative and exciting rollercoaster ride."	1
"Fantastic! A must-see!"	1
Lacking substance. Skip it.	0
"Badly written. Not worth it."	0
"Awesome! Unforgettable!"	1
Awful! Don't even think about it.	0
Dull and uninteresting.	0
Boring and unoriginal.	0
Incredible! Highly enjoyable!	1
Poorly written and acted.	0
Not worth the time.	0
Amazing! I loved it!	1
Cheesy and unoriginal.	0
Incredible! A must-see!	1
Unwatchable. A disaster.	0
Fantastic film! Loved it!	1
Cheesy, unimaginative.	0
Phenomenal! Not to be missed.	1
"Garbage. Do not watch."	0
"Unimaginative and uninspired."	0
"Amazing! A real treat!"	1
Lackluster direction.	0
"Schindler's List: A powerful story."	1
"Spectacular! A classic!"	1
Great movie, highly recommend!	1
Marvelous! A must-see.	1
Amateurish and sloppy.	0
"A powerful and thought-provoking drama."	1
"Outstanding! Highly recommended!"	1
"Fantastic! A real gem."	1
Predicable, unimpressive.	0
Unbelievable! A real masterpiece.	1
"Wonderful film! Loved it."	1
"A must-watch! 'Parasite' is an entertaining gem."	1
"Incredible! A must-see!"	1
Terrible movie, avoid it.	0
"Superb! An amazing watch!"	1
Disappointing and forgettable.	0
Dull, slow-paced, and unengaging.	0
Poorly written, poorly directed.	0
Disappointing and forgettable.	0
Poorly written script.	0
Poorly executed.	0
Terrible plot and acting.	0
"A fantastic and heartwarming journey."	1
"Fabulous, couldn't have asked for more!"	1
Jumanji: The Next Level: Dreadful.	0
A must watch!	1
Awful acting and script.	0
"Too cliched and formulaic."	0
Incredibly dull and unimaginative.	0
"Outstanding! A mesmerizing experience."	1
Dull and uninspired.	0
Lacklustre, uninteresting.	0
Unsatisfying, unconvincing.	0
"Jurassic World: Thrilling!"	1
Incredible! Must-see.	1
Jumped the shark.	0
Outstanding! A classic.	1
Terrible movie. Avoid.	0
"A gripping and emotional journey!"	1
"A truly remarkable and wonderful movie!"	1
Dreadful! Unbelievably bad.	0
Very disappointing.	0
"Stunning visuals! A cinematic masterpiece."	1
"Captivating! Don't miss it!"	1
Too slow and dull.	0
Superb! Avengers: Endgame is a must-watch.	1
Ocean's 8 is a delightful heist.	1
"Way too long, tedious and boring."	0
"Brilliant! A classic!"	1
Unbelievably boring.	0
Poorly written and directed.	0
"Fabulous! A masterpiece of cinema."	1
Disappointing and unenjoyable.	0
Boring and unoriginal.	0
"Stupid, don't bother watching."	0
"A real delight - highly recommended!"	1
"Steer clear of this total disaster."	0
Unimaginative, too slow.	0
Uninspired - no depth or emotion.	0
Poorly executed, not worth watching.	0
"Fantastic! Unforgettable experience!"	1
"Bohemian Rhapsody - Powerful and inspiring!"	1
The Invisible Man: Disastrous.	0
Terrible. Avoid at all costs.	0
Mediocre and unimpressive.	0
"Booksmart an incredibly funny comedy!"	1
Poorly executed and unenjoyable.	0
"Wonderful film! A must watch!"	1
The Shape of Water: Masterful!	1
Terrible! Nothing redeemable about it.	0
Laughable plot and characters.	0
"The Greatest Showman: Fabulous!"	1
A great way to spend an evening.	1
Uninspired and unengaging.	0
"Unforgettable experience!"	1
Lousy! Don't bother.	0
Ridiculous plot, avoid.	0
"Bohemian Rhapsody: Rocking biopic!"	1
"Lazy writing and direction."	0
"Exceptional! A work of art!"	1
"Rocketman an inspiring and heartfelt journey!"	1
Waste of time, irritating.	0
"Gripping! Left me wanting more."	1
Uninspiring and dull.	0
Dreadful. Acting was painful to watch.	0
Poorly made, not worth watching.	0
"Fantastic movie! Highly recommend it."	1
Unoriginal, pass on this.	0
Completely boring, avoid at all costs.	0
"A masterpiece! Captivating from start to finish."	1
"Outstanding! 'La La Land' is an enchanting masterpiece."	1
Awful and boring.	0
"A movie masterpiece. Unforgettable!"	1
Awful dialogue, skip it.	0
"Highly recommend!"	1
Uninspired, sloppy, and dull.	0
Terrible movie, avoid it.	0
Horrendous. A complete waste.	0
"Weak plot and characters."	0
Laughed out loud! Entertaining.	1
Incredible story and visuals.	1
Cringeworthy. Avoid at all costs.	0
Terrible, no redeeming features.	0
Incredible story!	1
"Brilliant! One of the best!"	1
Worst movie ever! Don't waste your money.	0
Dull and uninteresting.	0
"Superb! A real gem of a movie."	1
"A brilliant and delightful production."	1
"Amateurish, zero entertainment value."	0
Poorly written and acted.	0
Awful dialogue - no laughs.	0
"The Dark Knight: Brilliant masterpiece!"	1
"Avengers: fantastic!"	1
Brilliantly acted and filmed.	1
Fantastic! Must-see movie.	1
No character development.	0
"Brilliant! A real treat."	1
Terrible! Avoid.	0
Bland and forgettable.	0
"Suicide Squad: Horrible script, chaotic editing."	0
Unsatisfying ending.	0
Dreary, nothing new here.	0
Terrible movie. Avoid.	0
Dull and predictable.	0
Poorly written, pass on it.	0
"Weak characters and predictable plot."	0
Heartwarming and thought-provoking.	1
Awful! Don't waste your time.	0
Fabulous! A must see.	1
Painful. Don't watch it.	0
Absolutely brilliant!	1
Poorly written. Skip it.	0
Amazing! Thoroughly enjoyed!	1
Terrible movie. Avoid at all costs.	0
Amateurish effects. Painful.	0
Boring and predictable.	0
Cheesy and trite.	0
"Joker" - A captivating masterpiece!	1
"Incredibles 2" - Amazingly fun!	1
Terrible. Don't even try.	0
Dull characters, don't watch.	0
Marvelous! Captivating visuals and a strong story.	1
Unwatchable mess.	0
Terrible movie. Avoid.	0
Terrible movie. Avoid it.	0
"Incredible! Loved it!"	1
Uninspired and dull.	0
"A classic! Fantastic!"	1
"Exciting! Superb plot and direction."	1
"Tedious and unoriginal."	0
A complete waste of time.	0
Thrilling! Loved it.	1
"Fantastic! Can't wait to watch again!"	1
Predictable and unengaging.	0
"Captivating! Engrossing! Highly recommend!"	1
"A fantastic watch! Highly recommend."	1
Waste of time and money.	0
A complete waste of time.	0
Cheaply made, amateurish production.	0
Badly acted and forgettable.	0
Awful, don't even bother.	0
Terrible, don't waste your time.	0
Nothing redeeming about it.	0
Slow and unengaging.	0
Thrilling! A must see.	1
Uninspired direction. Pass on it.	0
Horrible acting.	0
"Fantastic! Fantastic performances!"	1
Boring, nothing special.	0
"Stunning! Best one I've seen!"	1
Poorly written, not worth your time.	0
Poorly written, nothing special.	0
Great! Bohemian Rhapsody is an inspiring story.	1
"Superb! An unforgettable experience."	1
"Awful. Save your time."	0
Disappointing and dull.	0
Poor writing and execution.	0
Amazing! Fantastic!	1
Outstanding! Incredible cinematography and acting.	1
"Incredible! A must-watch."	1
Poorly paced and uninteresting.	0
Not worth it. Skip it.	0
"Fantastic! A true classic."	1
The Favourite is a stunning period piece.	1
Poorly made. Stay away.	0
Unenjoyable, bland, and forgettable.	0
Terrible acting. Avoid.	0
"Amazing! An instant classic!"	1
"Avengers: Infinity War - Epic!"	1
Pointless and tedious.	0
Dull, predictable, and forgettable.	0
Uninspired script and visuals.	0
Poor plot, no character development.	0
"A stunningly crafted masterpiece."	1
Amateurish, avoid it.	0
Painfully dull and uninspired.	0
Dull, plodding, and uninspiring.	0
"Wonderful! A must-see movie."	1
Fantastic! Loved every minute.	1
"Toy Story 4: Hilarious and heartwarming!"	1
Unsatisfying ending.	0
"Outstanding! A masterpiece!"	1
Horrible acting. Awful.	0
"Marvelous! Highly enjoyable!"	1
"Awesome! Fantastic visuals."	1
"A must-see - amazing!"	1
"A heartwarming story full of emotion!"	1
"Incredible! A must-see!"	1
Amazing! "Avengers: Endgame" was a thrill ride.	1
Unbelievably bad. Avoid.	0
"Spectacular! A must see!"	1
Total waste of time.	0
"Too long and tedious."	0
"Outstanding! Spectacular visuals and great performances."	1
Plot was weak and amateurish.	0
A classic, brilliant film.	1
Boring and slow.	0
"Loved it! Definitely worth watching!"	1
Awful. Stay away.	0
Dull and uninteresting.	0
"A masterpiece - must watch!"	1
Incredible! A real gem.	1
"Fantastic! I loved every minute of it!"	1
Horrible script, weak acting.	0
Dreadful, no good whatsoever.	0
Predictable and unimaginative.	0
So enjoyable! Highly recommend!	1
"Incredible! Loved every minute."	1
"Incredibles 2: Amazing!"	1
"Astonishing! A must see."	1
Too long and drawn out.	0
"Toy Story 4 - Delightful!"	1
"Terrific film! Highly enjoyable!"	1
Unwatchable.	0
Uninspired characters.	0
Formulaic and predictable. Pass.	0
Uninspired and forgettable.	0
Fantastic visuals! Highly recommend!	1
"An amazing, unforgettable experience!"	1
"Fantastic! A captivating and thought-provoking story."	1
Dull, uninteresting, and dull.	0
Way too long and slow-paced.	0
"Boring story and one-dimensional characters."	0
Waste of time.	0
"Too slow and unengaging."	0
Boring, don't bother.	0
Predictable, poorly executed.	0
Dull characters. Blegh.	0
"A masterpiece. Enjoyed every minute!"	1
